simtime,x,y,z,course,climb,v,windX,windY,turn
108.422132872045,1683.84,3259.65,270.4,135.539,-1.2,6.96984,-1.34769,-2.97981,0
108.922132872045,1686.25,3257.2,269.8,135.517,-1.2,6.97144,-1.34463,-2.98053,0
109.422132872045,1688.65,3254.75,269.2,135.494,-1.2,6.97305,-1.34158,-2.98125,0
109.922132872045,1691.06,3252.3,268.6,135.472,-1.2,6.97466,-1.33852,-2.98196,0
110.422132872045,1693.47,3249.85,268,135.45,-1.2,6.97627,-1.33547,-2.98268,0
110.922132872045,1695.88,3247.4,267.4,135.427,-1.2,6.97788,-1.33241,-2.98339,0
111.422132872045,1698.29,3244.95,266.8,135.405,-1.2,6.9795,-1.32935,-2.98409,0
111.922132872045,1700.71,3242.51,266.2,135.383,-1.2,6.98112,-1.3263,-2.9848,0
112.422132872045,1703.12,3240.06,265.6,135.361,-1.2,6.98275,-1.32324,-2.9855,0
112.922132872045,1705.54,3237.61,265,135.338,-1.2,6.98437,-1.32018,-2.98619,0
113.422132872045,1707.96,3235.16,264.4,135.316,-1.2,6.98601,-1.31712,-2.98689,0
113.922132872045,1710.38,3232.72,263.8,135.294,-1.2,6.98764,-1.31407,-2.98758,0
114.422132872045,1712.8,3230.27,263.2,135.272,-1.2,6.98928,-1.31101,-2.98826,0
114.922132872045,1715.22,3227.82,262.6,135.25,-1.2,6.99092,-1.30795,-2.98895,0
115.422132872045,1717.65,3225.38,262,135.228,-1.2,6.99256,-1.3049,-2.98963,0
115.922132872045,1720.07,3222.93,261.4,135.206,-1.2,6.99421,-1.30184,-2.99031,0
116.422132872045,1722.5,3220.49,260.8,135.184,-1.2,6.99586,-1.29878,-2.99098,0
116.922132872045,1724.93,3218.04,260.2,135.162,-1.2,6.99752,-1.29572,-2.99166,0
117.422132872045,1727.36,3215.6,259.6,135.14,-1.2,6.99917,-1.29266,-2.99233,0
117.922132872045,1729.79,3213.16,259,135.118,-1.2,7.00083,-1.28961,-2.99299,0
118.422132872045,1732.22,3210.71,258.4,135.096,-1.2,7.0025,-1.28655,-2.99365,0
118.922132872045,1734.66,3208.27,257.8,135.074,-1.2,7.00417,-1.28349,-2.99431,0
119.422132872045,1737.1,3205.83,257.2,135.053,-1.2,7.00584,-1.28043,-2.99497,0
119.922132872045,1739.53,3203.38,256.6,135.031,-1.2,7.00751,-1.27737,-2.99562,0
120.422132872045,1741.97,3200.94,256,135.009,-1.2,7.00919,-1.27431,-2.99627,0
120.922132872045,1744.41,3198.5,255.4,134.987,-1.2,7.01087,-1.27125,-2.99692,0
121.422132872045,1746.86,3196.06,254.8,134.966,-1.2,7.01255,-1.26819,-2.99757,0
121.922132872045,1749.3,3193.62,254.2,134.944,-1.2,7.01424,-1.26514,-2.99821,0
122.422132872045,1751.75,3191.18,253.6,134.922,-1.2,7.01593,-1.26208,-2.99885,0
122.922132872045,1754.19,3188.74,253,134.901,-1.2,7.01762,-1.25902,-2.99948,0
